ticker,date,close,volume
SMIC-CN,2025-06-09,23.801,3042911
SMIC-CN,2025-06-10,23.2192,2786088
SMIC-CN,2025-06-11,22.7387,2513101
SMIC-CN,2025-06-12,22.9492,3216950
SMIC-CN,2025-06-13,24.0823,2608223
SMIC-CN,2025-06-16,24.5074,3070532
SMIC-CN,2025-06-17,23.702,2383357
SMIC-CN,2025-06-18,23.1703,2727836
SMIC-CN,2025-06-19,23.2901,3975907
SMIC-CN,2025-06-20,23.8024,2885189
SMIC-CN,2025-06-23,23.5923,2435739
SMIC-CN,2025-06-24,23.4019,2980398
SMIC-CN,2025-06-25,23.435,2873400
SMIC-CN,2025-06-26,23.2929,3408908
SMIC-CN,2025-06-27,22.842,3311026
SMIC-CN,2025-06-30,23.1966,2630978
SMIC-CN,2025-07-01,22.9701,2626912
SMIC-CN,2025-07-02,23.6164,2784589
SMIC-CN,2025-07-03,23.4835,2827707
SMIC-CN,2025-07-04,23.3108,2731367
SMIC-CN,2025-07-07,23.4456,2772383
SMIC-CN,2025-07-08,22.8275,3174791
SMIC-CN,2025-07-09,22.5964,3140538
SMIC-CN,2025-07-10,21.9169,2070785
SMIC-CN,2025-07-11,21.6614,2370351
SMIC-CN,2025-07-14,20.8502,2685730
SMIC-CN,2025-07-15,20.5811,3422334
SMIC-CN,2025-07-16,20.2091,3480586
SMIC-CN,2025-07-17,19.9762,2710301
SMIC-CN,2025-07-18,19.9451,3233326
SMIC-CN,2025-07-21,19.6486,2632351
SMIC-CN,2025-07-22,20.1301,3536639
SMIC-CN,2025-07-23,21.2172,2483318
SMIC-CN,2025-07-24,21.401,2660882
SMIC-CN,2025-07-25,21.325,3372667
SMIC-CN,2025-07-28,21.5061,2534068
SMIC-CN,2025-07-29,21.2665,3247236
SMIC-CN,2025-07-30,21.0649,2873554
SMIC-CN,2025-07-31,21.0556,2932151
SMIC-CN,2025-08-01,20.5552,2825490
SMIC-CN,2025-08-04,20.5536,2438350
SMIC-CN,2025-08-05,19.8909,3468700
SMIC-CN,2025-08-06,20.6153,3025675
SMIC-CN,2025-08-07,21.4146,1903844
SMIC-CN,2025-08-08,20.8505,3163022
SMIC-CN,2025-08-11,20.8903,2213357
SMIC-CN,2025-08-12,20.6323,3228094
SMIC-CN,2025-08-13,20.6976,2168887
SMIC-CN,2025-08-14,20.831,2819540
SMIC-CN,2025-08-15,20.0753,3182093
SMIC-CN,2025-08-18,19.5199,2952952
SMIC-CN,2025-08-19,19.4879,2284855
SMIC-CN,2025-08-20,19.5193,3153348
SMIC-CN,2025-08-21,19.6611,2208507
SMIC-CN,2025-08-22,19.8184,3614818
SMIC-CN,2025-08-25,19.8855,2808196
SMIC-CN,2025-08-26,19.7578,2884289
SMIC-CN,2025-08-27,19.7247,2928818
SMIC-CN,2025-08-28,19.7658,2985795
SMIC-CN,2025-08-29,19.3386,2931161
SMIC-CN,2025-09-01,19.0799,3465070
SMIC-CN,2025-09-02,18.9293,2142635
SMIC-CN,2025-09-03,18.9681,2628771
SMIC-CN,2025-09-04,19.1367,3544255
SMIC-CN,2025-09-05,18.6736,3149017
SMIC-CN,2025-09-08,17.5787,2247883
SMIC-CN,2025-09-09,17.767,3670465
SMIC-CN,2025-09-10,17.6538,3131236
SMIC-CN,2025-09-11,18.0315,2935472
SMIC-CN,2025-09-12,17.3878,3664193
SMIC-CN,2025-09-15,16.9271,3220540
SMIC-CN,2025-09-16,16.1065,2772213
SMIC-CN,2025-09-17,16.3699,2876791
SMIC-CN,2025-09-18,16.041,3365092
SMIC-CN,2025-09-19,15.7665,3279034
SMIC-CN,2025-09-22,15.7841,2265621
SMIC-CN,2025-09-23,16.365,2678366
SMIC-CN,2025-09-24,16.6067,2084588
SMIC-CN,2025-09-25,16.6839,2666238
SMIC-CN,2025-09-26,16.8432,2927468
SMIC-CN,2025-09-29,17.0159,2564455
SMIC-CN,2025-09-30,16.3449,2922352
SMIC-CN,2025-10-01,16.5582,2166606
SMIC-CN,2025-10-02,16.9271,3174526
SMIC-CN,2025-10-03,16.801,2157423
SMIC-CN,2025-10-06,17.402,3243903
SMIC-CN,2025-10-07,18.1995,3059540
SMIC-CN,2025-10-08,18.0,4041389
SMIC-CN,2025-10-09,17.8084,2549758
SMIC-CN,2025-10-10,17.2173,2206039
SMIC-CN,2025-10-13,17.4281,2963697
SMIC-CN,2025-10-14,17.8185,2523292
SMIC-CN,2025-10-15,18.7233,2447911
SMIC-CN,2025-10-16,18.4969,3261521
SMIC-CN,2025-10-17,18.2955,2958495
SMIC-CN,2025-10-20,18.1842,3519018
SMIC-CN,2025-10-21,17.8557,3641715
SMIC-CN,2025-10-22,17.6934,3100907
SMIC-CN,2025-10-23,17.5062,3147859
SMIC-CN,2025-10-24,17.7559,3902942
SMIC-CN,2025-10-27,18.0036,3138811
SMIC-CN,2025-10-28,17.0744,3669189
SMIC-CN,2025-10-29,16.9331,2439134
SMIC-CN,2025-10-30,17.1718,2296517
SMIC-CN,2025-10-31,17.0745,3456891
SMIC-CN,2025-11-03,17.5575,3887261
SMIC-CN,2025-11-04,17.2893,3219747
SMIC-CN,2025-11-05,17.8047,3209423
SMIC-CN,2025-11-06,17.5863,3542482
SMIC-CN,2025-11-07,17.7118,3193939
SMIC-CN,2025-11-10,18.0338,2988357
SMIC-CN,2025-11-11,17.9473,3543008
SMIC-CN,2025-11-12,18.2117,3589120
SMIC-CN,2025-11-13,19.3541,3004745
SMIC-CN,2025-11-14,20.0076,2652471
SMIC-CN,2025-11-17,19.3548,2346930
SMIC-CN,2025-11-18,18.5965,2305011
SMIC-CN,2025-11-19,18.9318,2884448
SMIC-CN,2025-11-20,19.3173,2246081
SMIC-CN,2025-11-21,18.8233,2778322
SMIC-CN,2025-11-24,19.0695,2627112
SMIC-CN,2025-11-25,19.3294,3464059
SMIC-CN,2025-11-26,19.3252,3621339
SMIC-CN,2025-11-27,19.6014,3114826
SMIC-CN,2025-11-28,20.0844,2764239
SMIC-CN,2025-12-01,20.0117,3093648
SMIC-CN,2025-12-02,19.3854,3456521
SMIC-CN,2025-12-03,19.6102,2887411
SMIC-CN,2025-12-04,19.7226,3151654
SMIC-CN,2025-12-05,20.0318,2219680
SMIC-CN,2025-12-08,20.329,2939770
SMIC-CN,2025-12-09,19.1368,7529783
SMIC-CN,2025-12-10,18.8786,7465563
SMIC-CN,2025-12-11,18.7229,5871577
SMIC-CN,2025-12-12,17.8874,5763971
SMIC-CN,2025-12-15,17.506,5123459
SMIC-CN,2025-12-16,16.8903,6348278
SMIC-CN,2025-12-17,16.3371,7511728
SMIC-CN,2025-12-18,15.4715,8274868
SMIC-CN,2025-12-19,15.399,8525996
PDD-CN,2025-01-02,109.3435,5573476
PDD-CN,2025-01-03,116.3393,6886906
PDD-CN,2025-01-06,112.5869,6059801
PDD-CN,2025-01-07,117.9722,5405026
PDD-CN,2025-01-08,125.6305,7102540
PDD-CN,2025-01-09,121.1173,6319281
PDD-CN,2025-01-10,120.4776,3551117
PDD-CN,2025-01-13,122.3156,6514834
PDD-CN,2025-01-14,124.5316,5606206
PDD-CN,2025-01-15,122.7657,4325611
PDD-CN,2025-01-16,122.9967,5627081
PDD-CN,2025-01-17,120.7876,3415008
PDD-CN,2025-01-20,122.2317,6352274
PDD-CN,2025-01-21,122.5809,7106024
PDD-CN,2025-01-22,124.0944,5691707
PDD-CN,2025-01-23,124.3046,7251958
PDD-CN,2025-01-24,128.6918,6129973
PDD-CN,2025-01-27,128.6072,7702224
PDD-CN,2025-01-28,122.4329,4397975
PDD-CN,2025-01-29,123.5771,6426842
PDD-CN,2025-01-30,123.2622,5708327
PDD-CN,2025-01-31,126.6557,5310624
PDD-CN,2025-02-03,121.8767,4670421
PDD-CN,2025-02-04,121.3769,6952304
PDD-CN,2025-02-05,123.1506,5569953
PDD-CN,2025-02-06,122.8682,5304881
PDD-CN,2025-02-07,121.2214,5819753
PDD-CN,2025-02-10,122.1753,5730173
PDD-CN,2025-02-11,125.4994,5405099
PDD-CN,2025-02-12,128.636,5441306
PDD-CN,2025-02-13,131.4887,7256849
PDD-CN,2025-02-14,131.3184,4533963
PDD-CN,2025-02-17,133.2138,5612779
PDD-CN,2025-02-18,132.368,5425951
PDD-CN,2025-02-19,132.2165,5565801
PDD-CN,2025-02-20,131.0442,5805618
PDD-CN,2025-02-21,131.6809,6281139
PDD-CN,2025-02-24,128.4864,5905353
PDD-CN,2025-02-25,127.6476,7006183
PDD-CN,2025-02-26,125.1679,7175079
PDD-CN,2025-02-27,126.6136,5357704
PDD-CN,2025-02-28,127.5354,6315833
PDD-CN,2025-03-03,126.7617,5963886
PDD-CN,2025-03-04,124.9724,6154880
PDD-CN,2025-03-05,122.8284,7183429
PDD-CN,2025-03-06,125.8055,7317738
PDD-CN,2025-03-07,126.2348,6215869
PDD-CN,2025-03-10,130.69,6889166
PDD-CN,2025-03-11,133.6764,6490885
PDD-CN,2025-03-12,132.6367,6510128
PDD-CN,2025-03-13,128.4117,5632575
PDD-CN,2025-03-14,131.1126,6725506
PDD-CN,2025-03-17,130.3062,7402613
PDD-CN,2025-03-18,127.2367,6346782
PDD-CN,2025-03-19,126.2486,6092133
PDD-CN,2025-03-20,122.249,5368862
PDD-CN,2025-03-21,121.4837,4945461
PDD-CN,2025-03-24,121.2614,6735884
PDD-CN,2025-03-25,116.6346,7231300
PDD-CN,2025-03-26,119.0105,4186982
PDD-CN,2025-03-27,119.0911,5662222
PDD-CN,2025-03-28,122.6903,6329297
PDD-CN,2025-03-31,121.313,6118236
PDD-CN,2025-04-01,123.1444,7486939
PDD-CN,2025-04-02,123.3619,5522729
PDD-CN,2025-04-03,122.6562,5029286
PDD-CN,2025-04-04,126.562,6789547
PDD-CN,2025-04-07,124.1294,5197423
PDD-CN,2025-04-08,124.196,5777144
PDD-CN,2025-04-09,127.5136,5073096
PDD-CN,2025-04-10,132.4074,6244183
PDD-CN,2025-04-11,133.374,5544921
PDD-CN,2025-04-14,133.4316,5754079
PDD-CN,2025-04-15,132.0424,6084068
PDD-CN,2025-04-16,129.4403,5504745
PDD-CN,2025-04-17,126.8207,5621228
PDD-CN,2025-04-18,124.6563,6731132
PDD-CN,2025-04-21,123.513,5023924
PDD-CN,2025-04-22,123.0301,5310452
PDD-CN,2025-04-23,119.0218,6177381
PDD-CN,2025-04-24,116.5094,4741571
PDD-CN,2025-04-25,118.6056,5888743
PDD-CN,2025-04-28,116.8041,4923551
PDD-CN,2025-04-29,114.8975,5456114
PDD-CN,2025-04-30,115.1771,6046105
PDD-CN,2025-05-01,117.4955,7097528
PDD-CN,2025-05-02,117.1707,5090865
PDD-CN,2025-05-05,114.2391,5273891
PDD-CN,2025-05-06,117.8182,5659213
PDD-CN,2025-05-07,115.948,4152848
PDD-CN,2025-05-08,117.1454,5422272
PDD-CN,2025-05-09,119.0955,6763311
PDD-CN,2025-05-12,117.568,7509083
PDD-CN,2025-05-13,115.3456,5829076
PDD-CN,2025-05-14,115.8728,5194181
PDD-CN,2025-05-15,113.7978,6297695
PDD-CN,2025-05-16,117.9581,6123620
PDD-CN,2025-05-19,118.9311,5728893
PDD-CN,2025-05-20,120.3476,5989071
PDD-CN,2025-05-21,119.7767,6679860
PDD-CN,2025-05-22,121.2972,4716686
PDD-CN,2025-05-23,121.1323,5648128
PDD-CN,2025-05-26,122.0462,6037205
PDD-CN,2025-05-27,114.9973,6439528
PDD-CN,2025-05-28,115.0804,5948938
PDD-CN,2025-05-29,115.8794,6900141
PDD-CN,2025-05-30,111.1034,6445082
PDD-CN,2025-06-02,110.19,4309944
PDD-CN,2025-06-03,111.7707,4670921
PDD-CN,2025-06-04,112.8873,6091054
PDD-CN,2025-06-05,110.9764,6200419
PDD-CN,2025-06-06,109.0198,7267718
PDD-CN,2025-06-09,105.7121,4789761
PDD-CN,2025-06-10,108.2134,5559557
PDD-CN,2025-06-11,108.0721,5760917
PDD-CN,2025-06-12,111.8119,5223326
PDD-CN,2025-06-13,108.3126,6530864
PDD-CN,2025-06-16,107.907,5467244
PDD-CN,2025-06-17,111.8614,5631620
PDD-CN,2025-06-18,112.466,3999612
PDD-CN,2025-06-19,114.8418,6459541
PDD-CN,2025-06-20,113.3325,4619273
PDD-CN,2025-06-23,117.7482,4993988
PDD-CN,2025-06-24,120.4967,6221167
PDD-CN,2025-06-25,117.1677,6197195
PDD-CN,2025-06-26,115.1957,6452917
PDD-CN,2025-06-27,110.8584,6634795
PDD-CN,2025-06-30,109.7272,7164032
PDD-CN,2025-07-01,109.1149,5001320
PDD-CN,2025-07-02,110.5294,4429291
PDD-CN,2025-07-03,109.4847,6154132
PDD-CN,2025-07-04,110.9783,6484591
PDD-CN,2025-07-07,111.8426,5380097
PDD-CN,2025-07-08,114.8273,5145383
PDD-CN,2025-07-09,115.2231,6910817
PDD-CN,2025-07-10,111.7926,5179978
PDD-CN,2025-07-11,110.6112,5607339
PDD-CN,2025-07-14,110.5698,6620257
PDD-CN,2025-07-15,107.3666,5139898
PDD-CN,2025-07-16,105.4331,5891975
PDD-CN,2025-07-17,103.7926,6949166
PDD-CN,2025-07-18,102.4684,5527820
PDD-CN,2025-07-21,104.6782,6117035
PDD-CN,2025-07-22,104.5526,6820694
PDD-CN,2025-07-23,104.671,6087544
PDD-CN,2025-07-24,108.4822,5513320
PDD-CN,2025-07-25,105.7036,4602820
PDD-CN,2025-07-28,104.6041,4942225
PDD-CN,2025-07-29,103.6028,6053594
PDD-CN,2025-07-30,103.4772,6558097
PDD-CN,2025-07-31,100.1132,4513957
PDD-CN,2025-08-01,101.2693,6728550
PDD-CN,2025-08-04,100.5507,6342074
PDD-CN,2025-08-05,101.8116,6785343
PDD-CN,2025-08-06,102.0566,6434829
PDD-CN,2025-08-07,102.2782,3597820
PDD-CN,2025-08-08,102.7195,5704527
PDD-CN,2025-08-11,102.9807,6151468
PDD-CN,2025-08-12,107.8413,5730851
PDD-CN,2025-08-13,108.4056,6243528
PDD-CN,2025-08-14,102.3315,5802204
PDD-CN,2025-08-15,101.2491,6565986
PDD-CN,2025-08-18,99.7662,5595116
PDD-CN,2025-08-19,97.3553,5383454
PDD-CN,2025-08-20,97.6846,5501050
PDD-CN,2025-08-21,97.5769,7126888
PDD-CN,2025-08-22,96.68,5990855
PDD-CN,2025-08-25,97.1868,6175242
PDD-CN,2025-08-26,93.8235,4101016
PDD-CN,2025-08-27,93.7431,6537948
PDD-CN,2025-08-28,93.1467,5180534
PDD-CN,2025-08-29,92.479,5052222
PDD-CN,2025-09-01,91.8341,4762348
PDD-CN,2025-09-02,94.0681,6789722
PDD-CN,2025-09-03,93.8706,7130759
PDD-CN,2025-09-04,94.7366,4096017
PDD-CN,2025-09-05,94.2642,6027372
PDD-CN,2025-09-08,94.7228,5936030
PDD-CN,2025-09-09,98.2736,4624696
PDD-CN,2025-09-10,98.489,4948164
PDD-CN,2025-09-11,100.472,5173484
PDD-CN,2025-09-12,96.3505,5022846
PDD-CN,2025-09-15,97.8644,4059390
PDD-CN,2025-09-16,100.1959,4523909
PDD-CN,2025-09-17,99.6698,5392224
PDD-CN,2025-09-18,97.4051,6319678
PDD-CN,2025-09-19,97.7089,4924523
PDD-CN,2025-09-22,95.3738,6397902
PDD-CN,2025-09-23,94.6184,7573152
PDD-CN,2025-09-24,92.5366,6996584
PDD-CN,2025-09-25,94.7783,6688403
PDD-CN,2025-09-26,95.8823,5919062
PDD-CN,2025-09-29,97.8002,6890271
PDD-CN,2025-09-30,102.3387,6299433
PDD-CN,2025-10-01,102.2423,6226298
PDD-CN,2025-10-02,101.0216,5350425
PDD-CN,2025-10-03,102.7909,5362764
PDD-CN,2025-10-06,109.1954,5152882
PDD-CN,2025-10-07,108.3058,5878404
PDD-CN,2025-10-08,113.9064,6658550
PDD-CN,2025-10-09,114.1762,5457743
PDD-CN,2025-10-10,111.2318,5264518
PDD-CN,2025-10-13,112.6179,6176027
PDD-CN,2025-10-14,114.8423,6980771
PDD-CN,2025-10-15,117.0191,4818217
PDD-CN,2025-10-16,115.6944,3795039
PDD-CN,2025-10-17,113.4441,6146829
PDD-CN,2025-10-20,113.6468,6438556
PDD-CN,2025-10-21,116.1676,5483401
PDD-CN,2025-10-22,115.8346,6082306
PDD-CN,2025-10-23,113.8233,4311805
PDD-CN,2025-10-24,115.0456,6966345
PDD-CN,2025-10-27,114.7511,5833853
PDD-CN,2025-10-28,116.4652,5181033
PDD-CN,2025-10-29,114.9121,4025288
PDD-CN,2025-10-30,119.2129,7111403
PDD-CN,2025-10-31,117.484,6332507
PDD-CN,2025-11-03,115.1369,6177073
PDD-CN,2025-11-04,115.8176,5985558
PDD-CN,2025-11-05,115.1354,6349566
PDD-CN,2025-11-06,113.9389,6523522
PDD-CN,2025-11-07,112.199,6189382
PDD-CN,2025-11-10,110.3227,5507169
PDD-CN,2025-11-11,112.0847,5361030
PDD-CN,2025-11-12,111.7467,6281742
PDD-CN,2025-11-13,113.546,5725974
PDD-CN,2025-11-14,115.538,5604138
PDD-CN,2025-11-17,112.4595,6933794
PDD-CN,2025-11-18,112.9049,7910701
PDD-CN,2025-11-19,113.7078,5697552
PDD-CN,2025-11-20,116.4547,4845775
PDD-CN,2025-11-21,118.8755,5365630
PDD-CN,2025-11-24,115.6579,5827313
PDD-CN,2025-11-25,120.0544,6932580
PDD-CN,2025-11-26,121.5164,6451963
PDD-CN,2025-11-27,122.8945,6461141
PDD-CN,2025-11-28,119.3922,5901025
PDD-CN,2025-12-01,124.3635,6631830
PDD-CN,2025-12-02,123.95,7718925
PDD-CN,2025-12-03,122.6378,6609721
PDD-CN,2025-12-04,121.606,7784233
PDD-CN,2025-12-05,122.2197,6405397
PDD-CN,2025-12-08,119.8879,6187732
PDD-CN,2025-12-09,121.4334,6055185
PDD-CN,2025-12-10,123.6043,11541486
PDD-CN,2025-12-11,129.8626,11923764
PDD-CN,2025-12-12,137.2414,10217776
PDD-CN,2025-12-15,142.5749,11881071
PDD-CN,2025-12-16,150.4377,9480737
PDD-CN,2025-12-17,153.0028,10801351
PDD-CN,2025-12-18,157.192,11584678
PDD-CN,2025-12-19,165.8316,15251029
CATL-CN,2025-01-02,181.5961,2347403
CATL-CN,2025-01-03,179.807,2772802
CATL-CN,2025-01-06,182.5756,1830840
CATL-CN,2025-01-07,183.9009,1758286
CATL-CN,2025-01-08,182.4079,2234460
CATL-CN,2025-01-09,188.7864,2342543
CATL-CN,2025-01-10,192.3537,1881081
CATL-CN,2025-01-13,184.4653,2601533
CATL-CN,2025-01-14,184.1894,2771447
CATL-CN,2025-01-15,185.5605,2222675
CATL-CN,2025-01-16,188.6815,2828840
CATL-CN,2025-01-17,190.65,2372272
CATL-CN,2025-01-20,189.1914,2266340
CATL-CN,2025-01-21,185.481,3028247
CATL-CN,2025-01-22,185.2813,2434212
CATL-CN,2025-01-23,186.8196,1793910
CATL-CN,2025-01-24,187.3398,2174096
CATL-CN,2025-01-27,190.719,2240871
CATL-CN,2025-01-28,195.6424,2553751
CATL-CN,2025-01-29,196.0902,1791960
CATL-CN,2025-01-30,192.4502,2062029
CATL-CN,2025-01-31,188.7696,2130571
CATL-CN,2025-02-03,189.8129,1395343
CATL-CN,2025-02-04,190.3255,2583418
CATL-CN,2025-02-05,192.1176,2558138
CATL-CN,2025-02-06,189.0916,2516040
CATL-CN,2025-02-07,184.3089,2633549
CATL-CN,2025-02-10,185.5359,2227799
CATL-CN,2025-02-11,186.4451,2455730
CATL-CN,2025-02-12,193.9503,2295647
CATL-CN,2025-02-13,198.5295,2266605
CATL-CN,2025-02-14,204.4295,1782715
CATL-CN,2025-02-17,198.3737,2347630
CATL-CN,2025-02-18,193.4022,2839878
CATL-CN,2025-02-19,201.0324,2202065
CATL-CN,2025-02-20,199.2773,2511674
CATL-CN,2025-02-21,198.7738,1769206
CATL-CN,2025-02-24,200.7718,2320945
CATL-CN,2025-02-25,208.5942,1830955
CATL-CN,2025-02-26,207.1719,2309423
CATL-CN,2025-02-27,205.1506,2369477
CATL-CN,2025-02-28,208.6036,2341818
CATL-CN,2025-03-03,204.2179,2175026
CATL-CN,2025-03-04,194.2423,2076633
CATL-CN,2025-03-05,188.7274,2380316
CATL-CN,2025-03-06,191.366,2769066
CATL-CN,2025-03-07,184.8232,2760907
CATL-CN,2025-03-10,188.3066,2131613
CATL-CN,2025-03-11,186.5898,1745547
CATL-CN,2025-03-12,180.3113,2137943
CATL-CN,2025-03-13,176.6656,2092681
CATL-CN,2025-03-14,180.0545,2012110
CATL-CN,2025-03-17,176.6792,1879621
CATL-CN,2025-03-18,174.0173,2250510
CATL-CN,2025-03-19,169.6408,2656842
CATL-CN,2025-03-20,167.5767,2408523
CATL-CN,2025-03-21,166.0848,1902652
CATL-CN,2025-03-24,167.4695,1837848
CATL-CN,2025-03-25,169.2929,2580909
CATL-CN,2025-03-26,167.7066,1754127
CATL-CN,2025-03-27,165.2997,1833515
CATL-CN,2025-03-28,166.7511,2338612
CATL-CN,2025-03-31,164.3299,2047098
CATL-CN,2025-04-01,158.938,2315302
CATL-CN,2025-04-02,154.4629,2210116
CATL-CN,2025-04-03,157.4918,2354741
CATL-CN,2025-04-04,157.5955,2156603
CATL-CN,2025-04-07,165.0007,2694688
CATL-CN,2025-04-08,162.5076,3259669
CATL-CN,2025-04-09,161.4802,2644742
CATL-CN,2025-04-10,163.8004,2450758
CATL-CN,2025-04-11,162.6506,2180173
CATL-CN,2025-04-14,160.7045,2044055
CATL-CN,2025-04-15,164.3873,2228017
CATL-CN,2025-04-16,165.4767,2439131
CATL-CN,2025-04-17,168.837,2319824
CATL-CN,2025-04-18,166.4738,1861704
CATL-CN,2025-04-21,171.2821,2402469
CATL-CN,2025-04-22,168.5244,2091608
CATL-CN,2025-04-23,167.7015,2670968
CATL-CN,2025-04-24,164.1363,2333280
CATL-CN,2025-04-25,162.841,2567962
CATL-CN,2025-04-28,160.2076,2769093
CATL-CN,2025-04-29,160.8524,2226998
CATL-CN,2025-04-30,158.3561,1950305
CATL-CN,2025-05-01,158.4237,1791370
CATL-CN,2025-05-02,167.0114,2209985
CATL-CN,2025-05-05,166.3961,2295186
CATL-CN,2025-05-06,167.0678,2679418
CATL-CN,2025-05-07,166.2408,2283740
CATL-CN,2025-05-08,162.6151,2368225
CATL-CN,2025-05-09,162.6867,1599960
CATL-CN,2025-05-12,160.4018,1877859
CATL-CN,2025-05-13,164.2492,2067638
CATL-CN,2025-05-14,166.7881,1955873
CATL-CN,2025-05-15,171.4005,2102718
CATL-CN,2025-05-16,174.3471,2079952
CATL-CN,2025-05-19,176.7411,2170526
CATL-CN,2025-05-20,178.2749,2706190
CATL-CN,2025-05-21,183.2453,2314154
CATL-CN,2025-05-22,183.9244,2287405
CATL-CN,2025-05-23,187.6974,2138214
CATL-CN,2025-05-26,185.8283,2488057
CATL-CN,2025-05-27,186.0996,2035018
CATL-CN,2025-05-28,186.5899,2283227
CATL-CN,2025-05-29,183.8976,2483608
CATL-CN,2025-05-30,188.1424,2173177
CATL-CN,2025-06-02,188.9371,2043859
CATL-CN,2025-06-03,185.1955,2438445
CATL-CN,2025-06-04,175.4626,2026291
CATL-CN,2025-06-05,168.586,2076128
CATL-CN,2025-06-06,166.6181,2274117
CATL-CN,2025-06-09,167.7095,2303247
CATL-CN,2025-06-10,170.0868,2360981
CATL-CN,2025-06-11,167.4193,1995462
CATL-CN,2025-06-12,167.6186,1537616
CATL-CN,2025-06-13,159.7008,2233476
CATL-CN,2025-06-16,160.4399,2455724
CATL-CN,2025-06-17,156.5663,2677867
CATL-CN,2025-06-18,156.6728,2618460
CATL-CN,2025-06-19,164.6892,2115058
CATL-CN,2025-06-20,161.7728,2647396
CATL-CN,2025-06-23,161.1178,2638787
CATL-CN,2025-06-24,161.6874,2594301
CATL-CN,2025-06-25,160.9999,1599772
CATL-CN,2025-06-26,154.978,2194936
CATL-CN,2025-06-27,150.3434,2455648
CATL-CN,2025-06-30,153.4568,2599720
CATL-CN,2025-07-01,154.0812,2575494
CATL-CN,2025-07-02,154.379,2589074
CATL-CN,2025-07-03,156.213,2581178
CATL-CN,2025-07-04,155.8802,3059036
CATL-CN,2025-07-07,148.4059,2642303
CATL-CN,2025-07-08,150.206,2057690
CATL-CN,2025-07-09,152.7223,2644862
CATL-CN,2025-07-10,153.4178,2207017
CATL-CN,2025-07-11,153.4466,2407278
CATL-CN,2025-07-14,150.7111,2154138
CATL-CN,2025-07-15,149.7417,2775851
CATL-CN,2025-07-16,154.0873,2733070
CATL-CN,2025-07-17,154.0908,2267897
CATL-CN,2025-07-18,153.172,2375302
CATL-CN,2025-07-21,153.2356,2046052
CATL-CN,2025-07-22,153.0171,2306297
CATL-CN,2025-07-23,153.7213,2424008
CATL-CN,2025-07-24,154.6356,2614597
CATL-CN,2025-07-25,150.7513,1657379
CATL-CN,2025-07-28,145.488,2535733
CATL-CN,2025-07-29,147.7278,2281713
CATL-CN,2025-07-30,149.2074,2891879
CATL-CN,2025-07-31,153.5058,2087688
CATL-CN,2025-08-01,153.8816,2701108
CATL-CN,2025-08-04,153.9256,1969660
CATL-CN,2025-08-05,150.0018,2006914
CATL-CN,2025-08-06,153.4162,2113993
CATL-CN,2025-08-07,147.8672,1777190
CATL-CN,2025-08-08,146.0822,2150522
CATL-CN,2025-08-11,145.9281,1511146
CATL-CN,2025-08-12,143.8756,2684334
CATL-CN,2025-08-13,141.6036,2028902
CATL-CN,2025-08-14,141.7756,2155284
CATL-CN,2025-08-15,142.8651,2443509
CATL-CN,2025-08-18,136.2831,2459960
CATL-CN,2025-08-19,136.594,1954821
CATL-CN,2025-08-20,138.4591,1824572
CATL-CN,2025-08-21,138.7147,2411989
CATL-CN,2025-08-22,137.3842,2282774
CATL-CN,2025-08-25,136.5444,2501620
CATL-CN,2025-08-26,135.8655,2028498
CATL-CN,2025-08-27,134.6988,2570538
CATL-CN,2025-08-28,135.8652,2156980
CATL-CN,2025-08-29,135.5415,2319278
CATL-CN,2025-09-01,134.0958,1365405
CATL-CN,2025-09-02,133.7968,2086909
CATL-CN,2025-09-03,133.2631,2390450
CATL-CN,2025-09-04,132.4148,3025971
CATL-CN,2025-09-05,133.7337,1955797
CATL-CN,2025-09-08,135.451,2315463
CATL-CN,2025-09-09,135.7184,2087416
CATL-CN,2025-09-10,136.3443,1832112
CATL-CN,2025-09-11,136.3272,2835572
CATL-CN,2025-09-12,139.6205,2246471
CATL-CN,2025-09-15,142.7859,2515163
CATL-CN,2025-09-16,137.6095,2760350
CATL-CN,2025-09-17,141.0349,2363359
CATL-CN,2025-09-18,141.0985,2343053
CATL-CN,2025-09-19,138.5368,2208854
CATL-CN,2025-09-22,141.0178,2313581
CATL-CN,2025-09-23,146.8948,2223913
CATL-CN,2025-09-24,142.5234,2236989
CATL-CN,2025-09-25,150.7118,2271862
CATL-CN,2025-09-26,151.0812,1804881
CATL-CN,2025-09-29,150.7751,2310593
CATL-CN,2025-09-30,151.2829,2684457
CATL-CN,2025-10-01,151.5766,1935779
CATL-CN,2025-10-02,153.9563,2162714
CATL-CN,2025-10-03,156.0565,1980692
CATL-CN,2025-10-06,160.0933,1900241
CATL-CN,2025-10-07,168.9477,1817287
CATL-CN,2025-10-08,165.313,2415787
CATL-CN,2025-10-09,159.9956,2332928
CATL-CN,2025-10-10,166.4121,2905098
CATL-CN,2025-10-13,165.0267,2876650
CATL-CN,2025-10-14,164.6182,2323424
CATL-CN,2025-10-15,169.0745,2609629
CATL-CN,2025-10-16,167.3399,2143885
CATL-CN,2025-10-17,164.4751,1919938
CATL-CN,2025-10-20,163.459,2399964
CATL-CN,2025-10-21,164.685,1972967
CATL-CN,2025-10-22,166.7339,1661446
CATL-CN,2025-10-23,164.3953,2633989
CATL-CN,2025-10-24,164.566,2462542
